6539457,奢香夫人,https://movie.douban.com/subject/6539457
35207856,人世间,https://movie.douban.com/subject/35207856
26415255,麻雀,https://movie.douban.com/subject/26415255
35048610,江山如此多娇,https://movie.douban.com/subject/35048610
26317325,雪域情,https://movie.douban.com/subject/26317325
33443930,绝境铸剑,https://movie.douban.com/subject/33443930
2160144,历史的天空,https://movie.douban.com/subject/2160144
2262103,荀慧生,https://movie.douban.com/subject/2262103
35084419,跨过鸭绿江,https://movie.douban.com/subject/35084419
25754848,琅琊榜,https://movie.douban.com/subject/25754848
5975344,镇长,https://movie.douban.com/subject/5975344
6901036,木府风云,https://movie.douban.com/subject/6901036
25802736,湄公河大案,https://movie.douban.com/subject/25802736
6557015,井冈山,https://movie.douban.com/subject/6557015
3033755,我是太阳,https://movie.douban.com/subject/3033755
11598910,先遣连,https://movie.douban.com/subject/11598910
3027099,李小龙传奇,https://movie.douban.com/subject/3027099
26647087,三体,https://movie.douban.com/subject/26647087
25917744,刑警队长,https://movie.douban.com/subject/25917744
35332289,开端,https://movie.douban.com/subject/35332289
2160565,家有儿女第一部,https://movie.douban.com/subject/2160565
4858790,大秦帝国之纵横,https://movie.douban.com/subject/4858790
30230162,共产党人刘少奇,https://movie.douban.com/subject/30230162
26322639,小别离,https://movie.douban.com/subject/26322639
26873807,爱情的边疆,https://movie.douban.com/subject/26873807
1866426,救赎之路,https://movie.douban.com/subject/1866426
4740695,红领章,https://movie.douban.com/subject/4740695
3403199,走西口,https://movie.douban.com/subject/3403199
25986654,少帅,https://movie.douban.com/subject/25986654
2222629,金婚,https://movie.douban.com/subject/2222629
25835485,海棠依旧,https://movie.douban.com/subject/25835485
2897723,战争目光,https://movie.douban.com/subject/2897723
5501705,彭雪枫,https://movie.douban.com/subject/5501705
6519575,杨善洲,https://movie.douban.com/subject/6519575
25762261,历史转折中的邓小平,https://movie.douban.com/subject/25762261
10566537,火蓝刀锋,https://movie.douban.com/subject/10566537
3041556,小留学生,https://movie.douban.com/subject/3041556
10344746,国门英雄,https://movie.douban.com/subject/10344746
3074719,大姐,https://movie.douban.com/subject/3074719
20395155,壮士出川,https://movie.douban.com/subject/20395155
2275025,大工匠,https://movie.douban.com/subject/2275025
24464262,辣妈正传,https://movie.douban.com/subject/24464262
30228394,觉醒年代,https://movie.douban.com/subject/30228394
2154096,士兵突击,https://movie.douban.com/subject/2154096
26801052,那年花开月正圆,https://movie.douban.com/subject/26801052
20444539,毛泽东,https://movie.douban.com/subject/20444539
3434553,陈云在临江,https://movie.douban.com/subject/3434553
6968144,国家命运,https://movie.douban.com/subject/6968144
4172516,媳妇的美好时代,https://movie.douban.com/subject/4172516
36498717,小小的我,https://movie.douban.com/subject/36498717
3223650,春草,https://movie.douban.com/subject/3223650
26640851,中国式关系,https://movie.douban.com/subject/26640851
10740289,营盘镇警事,https://movie.douban.com/subject/10740289
24381355,十送红军,https://movie.douban.com/subject/24381355
2148367,恰同学少年,https://movie.douban.com/subject/2148367
26605881,大军师司马懿之军师联盟,https://movie.douban.com/subject/26605881
4160514,天地粮人,https://movie.douban.com/subject/4160514
10538002,母亲母亲,https://movie.douban.com/subject/10538002
4236454,快乐星球第三部,https://movie.douban.com/subject/4236454
35344026,亲爱的小孩,https://movie.douban.com/subject/35344026
20471857,我的土地我的家,https://movie.douban.com/subject/20471857
25851665,平凡的世界,https://movie.douban.com/subject/25851665
2333726,记忆的证明,https://movie.douban.com/subject/2333726
30251190,外交风云,https://movie.douban.com/subject/30251190
6601363,丑角爸爸,https://movie.douban.com/subject/6601363
26430092,欢乐颂,https://movie.douban.com/subject/26430092
3292755,任长霞,https://movie.douban.com/subject/3292755
23010211,东北抗日联军,https://movie.douban.com/subject/23010211
3060475,陈赓大将,https://movie.douban.com/subject/3060475
3426891,北风那个吹,https://movie.douban.com/subject/3426891
1424552,大决战,https://movie.douban.com/subject/1424552
5031983,延安爱情,https://movie.douban.com/subject/5031983
24695611,北平无战事,https://movie.douban.com/subject/24695611
34949767,叛逆者,https://movie.douban.com/subject/34949767
26600261,安居,https://movie.douban.com/subject/26600261
2259857,香樟树,https://movie.douban.com/subject/2259857
4038332,老娘泪,https://movie.douban.com/subject/4038332
3303342,漂亮的事,https://movie.douban.com/subject/3303342
6989755,北京青年,https://movie.douban.com/subject/6989755
30345195,老酒馆,https://movie.douban.com/subject/30345195
5916347,心术,https://movie.douban.com/subject/5916347
3041806,叶问,https://movie.douban.com/subject/3041806
11629258,刘伯承元帅,https://movie.douban.com/subject/11629258
6224820,走进石锁沟,https://movie.douban.com/subject/6224820
19965220,父母爱情,https://movie.douban.com/subject/19965220
25853071,庆余年,https://movie.douban.com/subject/25853071
1854995,诺尔曼·白求恩,https://movie.douban.com/subject/1854995
3330056,郭海的家事,https://movie.douban.com/subject/3330056
3012838,守望幸福,https://movie.douban.com/subject/3012838
27088993,都挺好,https://movie.douban.com/subject/27088993
3074715,上将许世友,https://movie.douban.com/subject/3074715
30423905,大江大河,https://movie.douban.com/subject/30423905
11636488,长白山下我的家,https://movie.douban.com/subject/11636488
25889555,于无声处,https://movie.douban.com/subject/25889555
26685864,鸡毛飞上天,https://movie.douban.com/subject/26685864
3278834,台湾首任巡抚刘铭传,https://movie.douban.com/subject/3278834
30458950,装台,https://movie.douban.com/subject/30458950
6539421,精忠岳飞,https://movie.douban.com/subject/6539421
26980000,换了人间,https://movie.douban.com/subject/26980000
3151820,炫年华,https://movie.douban.com/subject/3151820
34868127,生活·故事,https://movie.douban.com/subject/34868127
26818263,朗读者第一季,https://movie.douban.com/subject/26818263
35235428,对手,https://movie.douban.com/subject/35235428
26425535,国家行动,https://movie.douban.com/subject/26425535
10521685,花木兰传奇,https://movie.douban.com/subject/10521685
34845537,香山叶正红,https://movie.douban.com/subject/34845537
26358696,我的前半生,https://movie.douban.com/subject/26358696
26633681,插树岭,https://movie.douban.com/subject/26633681
7163794,知青,https://movie.douban.com/subject/7163794
34800621,国家孩子,https://movie.douban.com/subject/34800621
2210001,大明王朝1566嘉靖与海瑞,https://movie.douban.com/subject/2210001
35679767,我们这十年,https://movie.douban.com/subject/35679767
1439400,焦裕禄,https://movie.douban.com/subject/1439400
1830589,中国式离婚,https://movie.douban.com/subject/1830589
26864121,龙的牙医,https://movie.douban.com/subject/26864121
26849758,长安十二时辰,https://movie.douban.com/subject/26849758
25865536,嘿，老头！,https://movie.douban.com/subject/25865536
3093334,江塘集中营,https://movie.douban.com/subject/3093334
26727273,人民的名义,https://movie.douban.com/subject/26727273
2373267,闯关东,https://movie.douban.com/subject/2373267
5150901,台湾1895,https://movie.douban.com/subject/5150901
35202648,绝密使命,https://movie.douban.com/subject/35202648
27084057,初心,https://movie.douban.com/subject/27084057
30463821,伟大的转折,https://movie.douban.com/subject/30463821
2302963,五月槐花香,https://movie.douban.com/subject/2302963
34834685,奥运在我家,https://movie.douban.com/subject/34834685
25812420,花千骨,https://movie.douban.com/subject/25812420
3330207,十万人家,https://movie.douban.com/subject/3330207
27068601,陪你到世界之巅,https://movie.douban.com/subject/27068601
26322643,好先生,https://movie.douban.com/subject/26322643
26663716,血沃丰碑,https://movie.douban.com/subject/26663716
11577139,咱们结婚吧,https://movie.douban.com/subject/11577139
1929463,少年派,https://movie.douban.com/subject/1929463
27126973,最美的青春,https://movie.douban.com/subject/27126973
21766654,芈月传,https://movie.douban.com/subject/21766654
34991672,在一起,https://movie.douban.com/subject/34991672
26861629,春风十里不如你,https://movie.douban.com/subject/26861629
26868392,急诊科医生,https://movie.douban.com/subject/26868392
11533287,全家福,https://movie.douban.com/subject/11533287
35041926,埃博拉前线,https://movie.douban.com/subject/35041926
2254648,亮剑,https://movie.douban.com/subject/2254648
27092429,名校,https://movie.douban.com/subject/27092429
2286153,亲兄热弟,https://movie.douban.com/subject/2286153
10426995,独生子女的婆婆妈妈,https://movie.douban.com/subject/10426995
2341473,戈壁母亲,https://movie.douban.com/subject/2341473
26879740,深海利剑,https://movie.douban.com/subject/26879740
3162274,静静的白桦林,https://movie.douban.com/subject/3162274
26928226,知否知否应是绿肥红瘦,https://movie.douban.com/subject/26928226
26322644,白鹿原,https://movie.douban.com/subject/26322644
25859594,王大花的革命生涯,https://movie.douban.com/subject/25859594
24839516,马向阳下乡记,https://movie.douban.com/subject/24839516
11500327,原乡,https://movie.douban.com/subject/11500327
24858152,古战场传奇,https://movie.douban.com/subject/24858152
30371564,特赦1959,https://movie.douban.com/subject/30371564
5308266,圣天门口,https://movie.douban.com/subject/5308266
25868187,老农民,https://movie.douban.com/subject/25868187
2147633,公安部长罗瑞卿的故事,https://movie.douban.com/subject/2147633
3118090,震撼世界的七日,https://movie.douban.com/subject/3118090
6018955,我们的法兰西岁月,https://movie.douban.com/subject/6018955
26410673,三八线,https://movie.douban.com/subject/26410673
5912994,誓言今生,https://movie.douban.com/subject/5912994
36118853,领航,https://movie.douban.com/subject/36118853
3023642,玉碎,https://movie.douban.com/subject/3023642
33413494,澳门人家,https://movie.douban.com/subject/33413494
11639110,天堂秀,https://movie.douban.com/subject/11639110
26287780,彭德怀元帅,https://movie.douban.com/subject/26287780
26752700,漂亮的李慧珍,https://movie.douban.com/subject/26752700
34919081,东方,https://movie.douban.com/subject/34919081
1834663,东归英雄传,https://movie.douban.com/subject/1834663
27073039,正阳门下小女人,https://movie.douban.com/subject/27073039
11507124,打狗棍,https://movie.douban.com/subject/11507124
21759697,舞乐传奇,https://movie.douban.com/subject/21759697
27075285,天下粮田,https://movie.douban.com/subject/27075285
6062757,无愧苍生,https://movie.douban.com/subject/6062757
36071949,山水间的家,https://movie.douban.com/subject/36071949
11625498,五星红旗迎风飘扬2,https://movie.douban.com/subject/11625498
2006172,太行山上,https://movie.douban.com/subject/2006172
2382364,乔家大院,https://movie.douban.com/subject/2382364
25872793,开讲啦,https://movie.douban.com/subject/25872793
4058773,八路军,https://movie.douban.com/subject/4058773
3542448,吕梁英雄传,https://movie.douban.com/subject/3542448
24867838,大路上,https://movie.douban.com/subject/24867838
24772955,舰在亚丁湾,https://movie.douban.com/subject/24772955
26337058,贞姐,https://movie.douban.com/subject/26337058
26946624,小欢喜,https://movie.douban.com/subject/26946624
26339488,陆军一号,https://movie.douban.com/subject/26339488
2138507,奋斗,https://movie.douban.com/subject/2138507
26761328,天盛长歌,https://movie.douban.com/subject/26761328
6801450,断刺,https://movie.douban.com/subject/6801450
3732655,西圣地,https://movie.douban.com/subject/3732655
35634451,“中国节日”系列节目2022季,https://movie.douban.com/subject/35634451
20374428,温州一家人,https://movie.douban.com/subject/20374428
1292063,美丽人生,https://movie.douban.com/subject/1292063
1306505,红高粱,https://movie.douban.com/subject/1306505
3558647,可爱的中国,https://movie.douban.com/subject/3558647
2248550,幸福像花儿一样,https://movie.douban.com/subject/2248550
6876057,女人如花,https://movie.douban.com/subject/6876057
26993055,时代：卡列夫·布劳德的故事,https://movie.douban.com/subject/26993055
4740697,种啥得啥,https://movie.douban.com/subject/4740697
6815099,感动生命,https://movie.douban.com/subject/6815099
34951103,功勋,https://movie.douban.com/subject/34951103
6439439,永远的忠诚,https://movie.douban.com/subject/6439439
4896305,辛亥革命,https://movie.douban.com/subject/4896305
26857954,绝命后卫师,https://movie.douban.com/subject/26857954
20445146,老有所依,https://movie.douban.com/subject/20445146
10535522,小麦进城,https://movie.douban.com/subject/10535522
11632444,大学生士兵的故事2,https://movie.douban.com/subject/11632444
3314870,潜伏,https://movie.douban.com/subject/3314870
35041925,百炼成钢,https://movie.douban.com/subject/35041925
20268708,孤军英雄,https://movie.douban.com/subject/20268708
2269654,特殊使命,https://movie.douban.com/subject/2269654
19971601,砺剑,https://movie.douban.com/subject/19971601
26745143,于成龙,https://movie.douban.com/subject/26745143
2259815,春天里,https://movie.douban.com/subject/2259815
35341584,和平之舟,https://movie.douban.com/subject/35341584
3424953,雄关漫道,https://movie.douban.com/subject/3424953
35033654,山海情,https://movie.douban.com/subject/35033654
26608230,三十而已,https://movie.douban.com/subject/26608230
27073245,反叛的童谣,https://movie.douban.com/subject/27073245
2147630,快乐星球,https://movie.douban.com/subject/2147630
27063018,农夫/退伍军人,https://movie.douban.com/subject/27063018
3070657,绝密押运,https://movie.douban.com/subject/3070657
10527293,赵氏孤儿案,https://movie.douban.com/subject/10527293
20451339,聂荣臻,https://movie.douban.com/subject/20451339
6801448,浮沉,https://movie.douban.com/subject/6801448
30486601,激情的岁月,https://movie.douban.com/subject/30486601
6083112,周恩来在重庆,https://movie.douban.com/subject/6083112
26315292,旋风少女,https://movie.douban.com/subject/26315292
26287786,情满四合院,https://movie.douban.com/subject/26287786
2252761,喜耕田的故事,https://movie.douban.com/subject/2252761
30263199,岁岁年年柿柿红,https://movie.douban.com/subject/30263199
10577652,聪明小空空,https://movie.douban.com/subject/10577652
6872270,妈祖,https://movie.douban.com/subject/6872270
35047559,理想之城,https://movie.douban.com/subject/35047559
35797735,六年级的夏天,https://movie.douban.com/subject/35797735
6965622,悬崖,https://movie.douban.com/subject/6965622
20506276,女子监狱,https://movie.douban.com/subject/20506276
26427149,右玉和她的县委书记们,https://movie.douban.com/subject/26427149
3345650,都市外乡人,https://movie.douban.com/subject/3345650
24839561,凤阳情,https://movie.douban.com/subject/24839561
30122638,流金岁月,https://movie.douban.com/subject/30122638
2297034,彝海结盟,https://movie.douban.com/subject/2297034
35209733,理想照耀中国,https://movie.douban.com/subject/35209733
2997426,有泪尽情流,https://movie.douban.com/subject/2997426
2993072,成吉思汗,https://movie.douban.com/subject/2993072
2411184,汉武大帝,https://movie.douban.com/subject/2411184
30317700,巡回检察组,https://movie.douban.com/subject/30317700
5031720,中国地,https://movie.douban.com/subject/5031720
30216987,当家人,https://movie.douban.com/subject/30216987
35613241,县委大院,https://movie.douban.com/subject/35613241
2270532,中国往事,https://movie.douban.com/subject/2270532
6383562,向东是大海,https://movie.douban.com/subject/6383562
10573480,大河儿女,https://movie.douban.com/subject/10573480
27107587,热血军旗,https://movie.douban.com/subject/27107587
27052168,破冰行动,https://movie.douban.com/subject/27052168
25856471,破阵,https://movie.douban.com/subject/25856471
19962573,寻路,https://movie.douban.com/subject/19962573
6799165,小小飞虎队,https://movie.douban.com/subject/6799165
